Timestep	A_X	A_Y	A_Z	A_VX	A_VY	A_VZ	B_X	B_Y	B_Z	B_VX	B_VY	B_VZ	C_X	C_Y	C_Z	C_VX	C_VY	C_VZ
574380.00	-1.959467e+09	6.402554e+07	0.000000e+00	1.254368e+03	3.795213e+04	0.000000e+00	1.896796e+10	2.244000e+11	-3.614156e+255	1.981402e+04	-1.741563e-239	-3.775640e+249	2.500954e+09	-8.171861e+07	0.000000e+00	-1.601005e+03	-4.843997e+04	0.000000e+00
574440.00	-1.959338e+09	6.782063e+07	0.000000e+00	1.328711e+03	3.794961e+04	0.000000e+00	1.896994e+10	2.244000e+11	-3.614534e+255	1.981402e+04	-1.741745e-239	-3.775640e+249	2.500789e+09	-8.656246e+07	0.000000e+00	-1.695893e+03	-4.843676e+04	0.000000e+00
574500.00	-1.959201e+09	7.161547e+07	0.000000e+00	1.403050e+03	3.794695e+04	0.000000e+00	1.897193e+10	2.244000e+11	-3.614911e+255	1.981402e+04	-1.741927e-239	-3.775640e+249	2.500615e+09	-9.140598e+07	0.000000e+00	-1.790774e+03	-4.843337e+04	0.000000e+00
574560.00	-1.959058e+09	7.541003e+07	0.000000e+00	1.477383e+03	3.794415e+04	0.000000e+00	1.897391e+10	2.244000e+11	-3.615289e+255	1.981402e+04	-1.742108e-239	-3.775640e+249	2.500432e+09	-9.624915e+07	0.000000e+00	-1.885649e+03	-4.842979e+04	0.000000e+00
574620.00	-1.958906e+09	7.920431e+07	0.000000e+00	1.551710e+03	3.794120e+04	0.000000e+00	1.897589e+10	2.244000e+11	-3.615666e+255	1.981402e+04	-1.742290e-239	-3.775640e+249	2.500239e+09	-1.010920e+08	0.000000e+00	-1.980516e+03	-4.842603e+04	0.000000e+00
574680.00	-1.958748e+09	8.299828e+07	0.000000e+00	1.626032e+03	3.793811e+04	0.000000e+00	1.897787e+10	2.244000e+11	-3.616044e+255	1.981402e+04	-1.742472e-239	-3.775640e+249	2.500036e+09	-1.059344e+08	0.000000e+00	-2.075377e+03	-4.842208e+04	0.000000e+00
574740.00	-1.958582e+09	8.679194e+07	0.000000e+00	1.700348e+03	3.793487e+04	0.000000e+00	1.897985e+10	2.244000e+11	-3.616421e+255	1.981402e+04	-1.742654e-239	-3.775640e+249	2.499824e+09	-1.107764e+08	0.000000e+00	-2.170230e+03	-4.841795e+04	0.000000e+00
574800.00	-1.958408e+09	9.058527e+07	0.000000e+00	1.774658e+03	3.793150e+04	0.000000e+00	1.898183e+10	2.244000e+11	-3.616799e+255	1.981402e+04	-1.742836e-239	-3.775640e+249	2.499602e+09	-1.156180e+08	0.000000e+00	-2.265074e+03	-4.841364e+04	0.000000e+00
574860.00	-1.958227e+09	9.437826e+07	0.000000e+00	1.848961e+03	3.792797e+04	0.000000e+00	1.898381e+10	2.244000e+11	-3.617176e+255	1.981402e+04	-1.743018e-239	-3.775640e+249	2.499371e+09	-1.204591e+08	0.000000e+00	-2.359910e+03	-4.840914e+04	0.000000e+00
574920.00	-1.958039e+09	9.817088e+07	0.000000e+00	1.923257e+03	3.792430e+04	0.000000e+00	1.898580e+10	2.244000e+11	-3.617554e+255	1.981402e+04	-1.743200e-239	-3.775640e+249	2.499131e+09	-1.252998e+08	0.000000e+00	-2.454738e+03	-4.840446e+04	0.000000e+00
574980.00	-1.957843e+09	1.019631e+08	0.000000e+00	1.997547e+03	3.792049e+04	0.000000e+00	1.898778e+10	2.244000e+11	-3.617932e+255	1.981402e+04	-1.743382e-239	-3.775640e+249	2.498881e+09	-1.301400e+08	0.000000e+00	-2.549557e+03	-4.839960e+04	0.000000e+00
575040.00	-1.957639e+09	1.057550e+08	0.000000e+00	2.071828e+03	3.791654e+04	0.000000e+00	1.898976e+10	2.244000e+11	-3.618309e+255	1.981402e+04	-1.743564e-239	-3.775640e+249	2.498622e+09	-1.349798e+08	0.000000e+00	-2.644366e+03	-4.839455e+04	0.000000e+00
575100.00	-1.957429e+09	1.095465e+08	0.000000e+00	2.146103e+03	3.791244e+04	0.000000e+00	1.899174e+10	2.244000e+11	-3.618687e+255	1.981402e+04	-1.743746e-239	-3.775640e+249	2.498353e+09	-1.398190e+08	0.000000e+00	-2.739165e+03	-4.838932e+04	0.000000e+00
575160.00	-1.957211e+09	1.133375e+08	0.000000e+00	2.220369e+03	3.790820e+04	0.000000e+00	1.899372e+10	2.244000e+11	-3.619064e+255	1.981402e+04	-1.743928e-239	-3.775640e+249	2.498074e+09	-1.446576e+08	0.000000e+00	-2.833955e+03	-4.838390e+04	0.000000e+00
575220.00	-1.956985e+09	1.171281e+08	0.000000e+00	2.294627e+03	3.790381e+04	0.000000e+00	1.899570e+10	2.244000e+11	-3.619442e+255	1.981402e+04	-1.744110e-239	-3.775640e+249	2.497786e+09	-1.494958e+08	0.000000e+00	-2.928733e+03	-4.837830e+04	0.000000e+00
575280.00	-1.956752e+09	1.209183e+08	0.000000e+00	2.368877e+03	3.789928e+04	0.000000e+00	1.899768e+10	2.244000e+11	-3.619819e+255	1.981402e+04	-1.744292e-239	-3.775640e+249	2.497489e+09	-1.543333e+08	0.000000e+00	-3.023502e+03	-4.837252e+04	0.000000e+00
575340.00	-1.956512e+09	1.247080e+08	0.000000e+00	2.443117e+03	3.789460e+04	0.000000e+00	1.899967e+10	2.244000e+11	-3.620197e+255	1.981402e+04	-1.744473e-239	-3.775640e+249	2.497182e+09	-1.591703e+08	0.000000e+00	-3.118259e+03	-4.836655e+04	0.000000e+00
575400.00	-1.956264e+09	1.284972e+08	0.000000e+00	2.517349e+03	3.788979e+04	0.000000e+00	1.900165e+10	2.244000e+11	-3.620575e+255	1.981402e+04	-1.744655e-239	-3.775640e+249	2.496866e+09	-1.640067e+08	0.000000e+00	-3.213004e+03	-4.836040e+04	0.000000e+00
575460.00	-1.956009e+09	1.322860e+08	0.000000e+00	2.591572e+03	3.788482e+04	0.000000e+00	1.900363e+10	2.244000e+11	-3.620952e+255	1.981402e+04	-1.744837e-239	-3.775640e+249	2.496540e+09	-1.688424e+08	0.000000e+00	-3.307738e+03	-4.835407e+04	0.000000e+00
575520.00	-1.955746e+09	1.360742e+08	0.000000e+00	2.665785e+03	3.787972e+04	0.000000e+00	1.900561e+10	2.244000e+11	-3.621330e+255	1.981402e+04	-1.745019e-239	-3.775640e+249	2.496205e+09	-1.736775e+08	0.000000e+00	-3.402459e+03	-4.834756e+04	0.000000e+00
575580.00	-1.955476e+09	1.398619e+08	0.000000e+00	2.739988e+03	3.787447e+04	0.000000e+00	1.900759e+10	2.244000e+11	-3.621707e+255	1.981402e+04	-1.745201e-239	-3.775640e+249	2.495860e+09	-1.785119e+08	0.000000e+00	-3.497168e+03	-4.834085e+04	0.000000e+00
575640.00	-1.955198e+09	1.436491e+08	0.000000e+00	2.814182e+03	3.786908e+04	0.000000e+00	1.900957e+10	2.244000e+11	-3.622085e+255	1.981402e+04	-1.745383e-239	-3.775640e+249	2.495506e+09	-1.833457e+08	0.000000e+00	-3.591864e+03	-4.833397e+04	0.000000e+00
575700.00	-1.954913e+09	1.474358e+08	0.000000e+00	2.888365e+03	3.786354e+04	0.000000e+00	1.901155e+10	2.244000e+11	-3.622462e+255	1.981402e+04	-1.745565e-239	-3.775640e+249	2.495142e+09	-1.881788e+08	0.000000e+00	-3.686547e+03	-4.832690e+04	0.000000e+00
575760.00	-1.954621e+09	1.512219e+08	0.000000e+00	2.962537e+03	3.785786e+04	0.000000e+00	1.901354e+10	2.244000e+11	-3.622840e+255	1.981402e+04	-1.745747e-239	-3.775640e+249	2.494769e+09	-1.930111e+08	0.000000e+00	-3.781216e+03	-4.831965e+04	0.000000e+00
575820.00	-1.954321e+09	1.550074e+08	0.000000e+00	3.036698e+03	3.785203e+04	0.000000e+00	1.901552e+10	2.244000e+11	-3.623217e+255	1.981402e+04	-1.745929e-239	-3.775640e+249	2.494386e+09	-1.978427e+08	0.000000e+00	-3.875872e+03	-4.831222e+04	0.000000e+00
575880.00	-1.954014e+09	1.587923e+08	0.000000e+00	3.110848e+03	3.784607e+04	0.000000e+00	1.901750e+10	2.244000e+11	-3.623595e+255	1.981402e+04	-1.746111e-239	-3.775640e+249	2.493994e+09	-2.026736e+08	0.000000e+00	-3.970513e+03	-4.830460e+04	0.000000e+00
575940.00	-1.953699e+09	1.625766e+08	0.000000e+00	3.184987e+03	3.783995e+04	0.000000e+00	1.901948e+10	2.244000e+11	-3.623973e+255	1.981402e+04	-1.746293e-239	-3.775640e+249	2.493593e+09	-2.075037e+08	0.000000e+00	-4.065139e+03	-4.829680e+04	0.000000e+00
576000.00	-1.953377e+09	1.663603e+08	0.000000e+00	3.259114e+03	3.783370e+04	0.000000e+00	1.902146e+10	2.244000e+11	-3.624350e+255	1.981402e+04	-1.746475e-239	-3.775640e+249	2.493182e+09	-2.123330e+08	0.000000e+00	-4.159751e+03	-4.828882e+04	0.000000e+00
576060.00	-1.953048e+09	1.701434e+08	0.000000e+00	3.333229e+03	3.782730e+04	0.000000e+00	1.902344e+10	2.244000e+11	-3.624728e+255	1.981402e+04	-1.746657e-239	-3.775640e+249	2.492761e+09	-2.171615e+08	0.000000e+00	-4.254347e+03	-4.828065e+04	0.000000e+00
576120.00	-1.952711e+09	1.739258e+08	0.000000e+00	3.407332e+03	3.782076e+04	0.000000e+00	1.902542e+10	2.244000e+11	-3.625105e+255	1.981402e+04	-1.746839e-239	-3.775640e+249	2.492331e+09	-2.219892e+08	0.000000e+00	-4.348928e+03	-4.827230e+04	0.000000e+00
576180.00	-1.952367e+09	1.777076e+08	0.000000e+00	3.481422e+03	3.781407e+04	0.000000e+00	1.902741e+10	2.244000e+11	-3.625483e+255	1.981402e+04	-1.747020e-239	-3.775640e+249	2.491892e+09	-2.268160e+08	0.000000e+00	-4.443492e+03	-4.826377e+04	0.000000e+00
576240.00	-1.952015e+09	1.814886e+08	0.000000e+00	3.555499e+03	3.780724e+04	0.000000e+00	1.902939e+10	2.244000e+11	-3.625860e+255	1.981402e+04	-1.747202e-239	-3.775640e+249	2.491443e+09	-2.316420e+08	0.000000e+00	-4.538040e+03	-4.825505e+04	0.000000e+00
576300.00	-1.951656e+09	1.852690e+08	0.000000e+00	3.629564e+03	3.780027e+04	0.000000e+00	1.903137e+10	2.244000e+11	-3.626238e+255	1.981402e+04	-1.747384e-239	-3.775640e+249	2.490985e+09	-2.364670e+08	0.000000e+00	-4.632572e+03	-4.824615e+04	0.000000e+00
576360.00	-1.951290e+09	1.890487e+08	0.000000e+00	3.703615e+03	3.779315e+04	0.000000e+00	1.903335e+10	2.244000e+11	-3.626616e+255	1.981402e+04	-1.747566e-239	-3.775640e+249	2.490517e+09	-2.412912e+08	0.000000e+00	-4.727087e+03	-4.823707e+04	0.000000e+00
576420.00	-1.950916e+09	1.928277e+08	0.000000e+00	3.777652e+03	3.778589e+04	0.000000e+00	1.903533e+10	2.244000e+11	-3.626993e+255	1.981402e+04	-1.747748e-239	-3.775640e+249	2.490040e+09	-2.461145e+08	0.000000e+00	-4.821584e+03	-4.822780e+04	0.000000e+00
576480.00	-1.950534e+09	1.966059e+08	0.000000e+00	3.851675e+03	3.777849e+04	0.000000e+00	1.903731e+10	2.244000e+11	-3.627371e+255	1.981402e+04	-1.747930e-239	-3.775640e+249	2.489553e+09	-2.509368e+08	0.000000e+00	-4.916063e+03	-4.821835e+04	0.000000e+00
576540.00	-1.950146e+09	2.003834e+08	0.000000e+00	3.925685e+03	3.777094e+04	0.000000e+00	1.903929e+10	2.244000e+11	-3.627748e+255	1.981402e+04	-1.748112e-239	-3.775640e+249	2.489057e+09	-2.557582e+08	0.000000e+00	-5.010524e+03	-4.820872e+04	0.000000e+00
576600.00	-1.949750e+09	2.041602e+08	0.000000e+00	3.999680e+03	3.776325e+04	0.000000e+00	1.904128e+10	2.244000e+11	-3.628126e+255	1.981402e+04	-1.748294e-239	-3.775640e+249	2.488551e+09	-2.605786e+08	0.000000e+00	-5.104967e+03	-4.819891e+04	0.000000e+00
576660.00	-1.949346e+09	2.079361e+08	0.000000e+00	4.073660e+03	3.775542e+04	0.000000e+00	1.904326e+10	2.244000e+11	-3.628503e+255	1.981402e+04	-1.748476e-239	-3.775640e+249	2.488036e+09	-2.653980e+08	0.000000e+00	-5.199391e+03	-4.818891e+04	0.000000e+00
576720.00	-1.948935e+09	2.117113e+08	0.000000e+00	4.147625e+03	3.774744e+04	0.000000e+00	1.904524e+10	2.244000e+11	-3.628881e+255	1.981402e+04	-1.748658e-239	-3.775640e+249	2.487512e+09	-2.702164e+08	0.000000e+00	-5.293796e+03	-4.817873e+04	0.000000e+00
576780.00	-1.948517e+09	2.154856e+08	0.000000e+00	4.221575e+03	3.773932e+04	0.000000e+00	1.904722e+10	2.244000e+11	-3.629258e+255	1.981402e+04	-1.748840e-239	-3.775640e+249	2.486978e+09	-2.750338e+08	0.000000e+00	-5.388182e+03	-4.816836e+04	0.000000e+00
576840.00	-1.948091e+09	2.192592e+08	0.000000e+00	4.295509e+03	3.773106e+04	0.000000e+00	1.904920e+10	2.244000e+11	-3.629636e+255	1.981402e+04	-1.749022e-239	-3.775640e+249	2.486435e+09	-2.798502e+08	0.000000e+00	-5.482548e+03	-4.815781e+04	0.000000e+00
576900.00	-1.947658e+09	2.230319e+08	0.000000e+00	4.369428e+03	3.772265e+04	0.000000e+00	1.905118e+10	2.244000e+11	-3.630014e+255	1.981402e+04	-1.749204e-239	-3.775640e+249	2.485882e+09	-2.846654e+08	0.000000e+00	-5.576893e+03	-4.814709e+04	0.000000e+00
576960.00	-1.947218e+09	2.268038e+08	0.000000e+00	4.443330e+03	3.771410e+04	0.000000e+00	1.905316e+10	2.244000e+11	-3.630391e+255	1.981402e+04	-1.749385e-239	-3.775640e+249	2.485320e+09	-2.894796e+08	0.000000e+00	-5.671218e+03	-4.813617e+04	0.000000e+00
577020.00	-1.946770e+09	2.305748e+08	0.000000e+00	4.517216e+03	3.770541e+04	0.000000e+00	1.905514e+10	2.244000e+11	-3.630769e+255	1.981402e+04	-1.749567e-239	-3.775640e+249	2.484748e+09	-2.942927e+08	0.000000e+00	-5.765523e+03	-4.812508e+04	0.000000e+00
577080.00	-1.946315e+09	2.343449e+08	0.000000e+00	4.591086e+03	3.769657e+04	0.000000e+00	1.905713e+10	2.244000e+11	-3.631146e+255	1.981402e+04	-1.749749e-239	-3.775640e+249	2.484167e+09	-2.991047e+08	0.000000e+00	-5.859806e+03	-4.811380e+04	0.000000e+00
577140.00	-1.945852e+09	2.381141e+08	0.000000e+00	4.664939e+03	3.768759e+04	0.000000e+00	1.905911e+10	2.244000e+11	-3.631524e+255	1.981402e+04	-1.749931e-239	-3.775640e+249	2.483577e+09	-3.039155e+08	0.000000e+00	-5.954067e+03	-4.810234e+04	0.000000e+00
577200.00	-1.945382e+09	2.418824e+08	0.000000e+00	4.738774e+03	3.767847e+04	0.000000e+00	1.906109e+10	2.244000e+11	-3.631901e+255	1.981402e+04	-1.750113e-239	-3.775640e+249	2.482977e+09	-3.087252e+08	0.000000e+00	-6.048307e+03	-4.809070e+04	0.000000e+00
577260.00	-1.944905e+09	2.456498e+08	0.000000e+00	4.812593e+03	3.766921e+04	0.000000e+00	1.906307e+10	2.244000e+11	-3.632279e+255	1.981402e+04	-1.750295e-239	-3.775640e+249	2.482368e+09	-3.135337e+08	0.000000e+00	-6.142524e+03	-4.807887e+04	0.000000e+00
577320.00	-1.944420e+09	2.494163e+08	0.000000e+00	4.886393e+03	3.765980e+04	0.000000e+00	1.906505e+10	2.244000e+11	-3.632657e+255	1.981402e+04	-1.750477e-239	-3.775640e+249	2.481749e+09	-3.183410e+08	0.000000e+00	-6.236719e+03	-4.806686e+04	0.000000e+00
577380.00	-1.943928e+09	2.531818e+08	0.000000e+00	4.960175e+03	3.765025e+04	0.000000e+00	1.906703e+10	2.244000e+11	-3.633034e+255	1.981402e+04	-1.750659e-239	-3.775640e+249	2.481121e+09	-3.231472e+08	0.000000e+00	-6.330891e+03	-4.805467e+04	0.000000e+00
577440.00	-1.943428e+09	2.569464e+08	0.000000e+00	5.033940e+03	3.764055e+04	0.000000e+00	1.906901e+10	2.244000e+11	-3.633412e+255	1.981402e+04	-1.750841e-239	-3.775640e+249	2.480483e+09	-3.279520e+08	0.000000e+00	-6.425039e+03	-4.804230e+04	0.000000e+00
577500.00	-1.942921e+09	2.607100e+08	0.000000e+00	5.107685e+03	3.763072e+04	0.000000e+00	1.907100e+10	2.244000e+11	-3.633789e+255	1.981402e+04	-1.751023e-239	-3.775640e+249	2.479836e+09	-3.327557e+08	0.000000e+00	-6.519164e+03	-4.802974e+04	0.000000e+00
577560.00	-1.942407e+09	2.644726e+08	0.000000e+00	5.181412e+03	3.762073e+04	0.000000e+00	1.907298e+10	2.244000e+11	-3.634167e+255	1.981402e+04	-1.751205e-239	-3.775640e+249	2.479180e+09	-3.375580e+08	0.000000e+00	-6.613265e+03	-4.801700e+04	0.000000e+00
577620.00	-1.941886e+09	2.682342e+08	0.000000e+00	5.255120e+03	3.761061e+04	0.000000e+00	1.907496e+10	2.244000e+11	-3.634544e+255	1.981402e+04	-1.751387e-239	-3.775640e+249	2.478514e+09	-3.423591e+08	0.000000e+00	-6.707342e+03	-4.800408e+04	0.000000e+00
577680.00	-1.941357e+09	2.719948e+08	0.000000e+00	5.328809e+03	3.760035e+04	0.000000e+00	1.907694e+10	2.244000e+11	-3.634922e+255	1.981402e+04	-1.751569e-239	-3.775640e+249	2.477839e+09	-3.471589e+08	0.000000e+00	-6.801394e+03	-4.799098e+04	0.000000e+00
577740.00	-1.940820e+09	2.757543e+08	0.000000e+00	5.402478e+03	3.758994e+04	0.000000e+00	1.907892e+10	2.244000e+11	-3.635300e+255	1.981402e+04	-1.751750e-239	-3.775640e+249	2.477154e+09	-3.519574e+08	0.000000e+00	-6.895421e+03	-4.797769e+04	0.000000e+00
577800.00	-1.940276e+09	2.795128e+08	0.000000e+00	5.476127e+03	3.757939e+04	0.000000e+00	1.908090e+10	2.244000e+11	-3.635677e+255	1.981402e+04	-1.751932e-239	-3.775640e+249	2.476460e+09	-3.567545e+08	0.000000e+00	-6.989423e+03	-4.796423e+04	0.000000e+00
577860.00	-1.939725e+09	2.832702e+08	0.000000e+00	5.549756e+03	3.756869e+04	0.000000e+00	1.908288e+10	2.244000e+11	-3.636055e+255	1.981402e+04	-1.752114e-239	-3.775640e+249	2.475757e+09	-3.615503e+08	0.000000e+00	-7.083399e+03	-4.795058e+04	0.000000e+00
577920.00	-1.939167e+09	2.870266e+08	0.000000e+00	5.623365e+03	3.755785e+04	0.000000e+00	1.908487e+10	2.244000e+11	-3.636432e+255	1.981402e+04	-1.752296e-239	-3.775640e+249	2.475044e+09	-3.663447e+08	0.000000e+00	-7.177349e+03	-4.793675e+04	0.000000e+00
577980.00	-1.938601e+09	2.907819e+08	0.000000e+00	5.696953e+03	3.754687e+04	0.000000e+00	1.908685e+10	2.244000e+11	-3.636810e+255	1.981402e+04	-1.752478e-239	-3.775640e+249	2.474322e+09	-3.711377e+08	0.000000e+00	-7.271272e+03	-4.792273e+04	0.000000e+00
578040.00	-1.938028e+09	2.945360e+08	0.000000e+00	5.770520e+03	3.753575e+04	0.000000e+00	1.908883e+10	2.244000e+11	-3.637187e+255	1.981402e+04	-1.752660e-239	-3.775640e+249	2.473590e+09	-3.759293e+08	0.000000e+00	-7.365169e+03	-4.790854e+04	0.000000e+00
578100.00	-1.937447e+09	2.982891e+08	0.000000e+00	5.844066e+03	3.752449e+04	0.000000e+00	1.909081e+10	2.244000e+11	-3.637565e+255	1.981402e+04	-1.752842e-239	-3.775640e+249	2.472849e+09	-3.807195e+08	0.000000e+00	-7.459039e+03	-4.789416e+04	0.000000e+00
578160.00	-1.936859e+09	3.020410e+08	0.000000e+00	5.917590e+03	3.751308e+04	0.000000e+00	1.909279e+10	2.244000e+11	-3.637942e+255	1.981402e+04	-1.753024e-239	-3.775640e+249	2.472099e+09	-3.855082e+08	0.000000e+00	-7.552881e+03	-4.787960e+04	0.000000e+00
578220.00	-1.936264e+09	3.057917e+08	0.000000e+00	5.991093e+03	3.750153e+04	0.000000e+00	1.909477e+10	2.244000e+11	-3.638320e+255	1.981402e+04	-1.753206e-239	-3.775640e+249	2.471339e+09	-3.902955e+08	0.000000e+00	-7.646696e+03	-4.786486e+04	0.000000e+00
578280.00	-1.935661e+09	3.095413e+08	0.000000e+00	6.064573e+03	3.748984e+04	0.000000e+00	1.909675e+10	2.244000e+11	-3.638698e+255	1.981402e+04	-1.753388e-239	-3.775640e+249	2.470570e+09	-3.950812e+08	0.000000e+00	-7.740482e+03	-4.784993e+04	0.000000e+00
578340.00	-1.935052e+09	3.132898e+08	0.000000e+00	6.138032e+03	3.747800e+04	0.000000e+00	1.909874e+10	2.244000e+11	-3.639075e+255	1.981402e+04	-1.753570e-239	-3.775640e+249	2.469792e+09	-3.998655e+08	0.000000e+00	-7.834240e+03	-4.783483e+04	0.000000e+00
578400.00	-1.934434e+09	3.170370e+08	0.000000e+00	6.211467e+03	3.746603e+04	0.000000e+00	1.910072e+10	2.244000e+11	-3.639453e+255	1.981402e+04	-1.753752e-239	-3.775640e+249	2.469004e+09	-4.046483e+08	0.000000e+00	-7.927970e+03	-4.781954e+04	0.000000e+00
578460.00	-1.933810e+09	3.207830e+08	0.000000e+00	6.284880e+03	3.745391e+04	0.000000e+00	1.910270e+10	2.244000e+11	-3.639830e+255	1.981402e+04	-1.753934e-239	-3.775640e+249	2.468206e+09	-4.094295e+08	0.000000e+00	-8.021670e+03	-4.780407e+04	0.000000e+00
578520.00	-1.933178e+09	3.245278e+08	0.000000e+00	6.358270e+03	3.744165e+04	0.000000e+00	1.910468e+10	2.244000e+11	-3.640208e+255	1.981402e+04	-1.754115e-239	-3.775640e+249	2.467400e+09	-4.142092e+08	0.000000e+00	-8.115340e+03	-4.778842e+04	0.000000e+00
578580.00	-1.932538e+09	3.282714e+08	0.000000e+00	6.431637e+03	3.742924e+04	0.000000e+00	1.910666e+10	2.244000e+11	-3.640585e+255	1.981402e+04	-1.754297e-239	-3.775640e+249	2.466584e+09	-4.189873e+08	0.000000e+00	-8.208981e+03	-4.777259e+04	0.000000e+00
578640.00	-1.931892e+09	3.320137e+08	0.000000e+00	6.504979e+03	3.741670e+04	0.000000e+00	1.910864e+10	2.244000e+11	-3.640963e+255	1.981402e+04	-1.754479e-239	-3.775640e+249	2.465759e+09	-4.237638e+08	0.000000e+00	-8.302592e+03	-4.775658e+04	0.000000e+00
578700.00	-1.931238e+09	3.357548e+08	0.000000e+00	6.578298e+03	3.740401e+04	0.000000e+00	1.911062e+10	2.244000e+11	-3.641341e+255	1.981402e+04	-1.754661e-239	-3.775640e+249	2.464924e+09	-4.285387e+08	0.000000e+00	-8.396172e+03	-4.774038e+04	0.000000e+00
578760.00	-1.930576e+09	3.394946e+08	0.000000e+00	6.651593e+03	3.739118e+04	0.000000e+00	1.911261e+10	2.244000e+11	-3.641718e+255	1.981402e+04	-1.754843e-239	-3.775640e+249	2.464080e+09	-4.333119e+08	0.000000e+00	-8.489721e+03	-4.772401e+04	0.000000e+00
578820.00	-1.929908e+09	3.432331e+08	0.000000e+00	6.724863e+03	3.737820e+04	0.000000e+00	1.911459e+10	2.244000e+11	-3.642096e+255	1.981402e+04	-1.755025e-239	-3.775640e+249	2.463226e+09	-4.380835e+08	0.000000e+00	-8.583239e+03	-4.770745e+04	0.000000e+00
578880.00	-1.929232e+09	3.469703e+08	0.000000e+00	6.798109e+03	3.736509e+04	0.000000e+00	1.911657e+10	2.244000e+11	-3.642473e+255	1.981402e+04	-1.755207e-239	-3.775640e+249	2.462364e+09	-4.428535e+08	0.000000e+00	-8.676726e+03	-4.769071e+04	0.000000e+00
578940.00	-1.928548e+09	3.507062e+08	0.000000e+00	6.871329e+03	3.735183e+04	0.000000e+00	1.911855e+10	2.244000e+11	-3.642851e+255	1.981402e+04	-1.755389e-239	-3.775640e+249	2.461491e+09	-4.476218e+08	0.000000e+00	-8.770181e+03	-4.767379e+04	0.000000e+00
579000.00	-1.927858e+09	3.544407e+08	0.000000e+00	6.944525e+03	3.733843e+04	0.000000e+00	1.912053e+10	2.244000e+11	-3.643228e+255	1.981402e+04	-1.755571e-239	-3.775640e+249	2.460610e+09	-4.523883e+08	0.000000e+00	-8.863603e+03	-4.765669e+04	0.000000e+00
579060.00	-1.927160e+09	3.581739e+08	0.000000e+00	7.017694e+03	3.732489e+04	0.000000e+00	1.912251e+10	2.244000e+11	-3.643606e+255	1.981402e+04	-1.755753e-239	-3.775640e+249	2.459719e+09	-4.571532e+08	0.000000e+00	-8.956993e+03	-4.763941e+04	0.000000e+00
579120.00	-1.926455e+09	3.619058e+08	0.000000e+00	7.090838e+03	3.731121e+04	0.000000e+00	1.912449e+10	2.244000e+11	-3.643983e+255	1.981402e+04	-1.755935e-239	-3.775640e+249	2.458819e+09	-4.619163e+08	0.000000e+00	-9.050350e+03	-4.762195e+04	0.000000e+00
579180.00	-1.925742e+09	3.656362e+08	0.000000e+00	7.163956e+03	3.729739e+04	0.000000e+00	1.912648e+10	2.244000e+11	-3.644361e+255	1.981402e+04	-1.756117e-239	-3.775640e+249	2.457910e+09	-4.666776e+08	0.000000e+00	-9.143673e+03	-4.760430e+04	0.000000e+00
579240.00	-1.925022e+09	3.693653e+08	0.000000e+00	7.237048e+03	3.728342e+04	0.000000e+00	1.912846e+10	2.244000e+11	-3.644739e+255	1.981402e+04	-1.756299e-239	-3.775640e+249	2.456991e+09	-4.714372e+08	0.000000e+00	-9.236963e+03	-4.758648e+04	0.000000e+00
579300.00	-1.924295e+09	3.730930e+08	0.000000e+00	7.310113e+03	3.726931e+04	0.000000e+00	1.913044e+10	2.244000e+11	-3.645116e+255	1.981402e+04	-1.756481e-239	-3.775640e+249	2.456063e+09	-4.761950e+08	0.000000e+00	-9.330219e+03	-4.756847e+04	0.000000e+00
579360.00	-1.923561e+09	3.768192e+08	0.000000e+00	7.383151e+03	3.725507e+04	0.000000e+00	1.913242e+10	2.244000e+11	-3.645494e+255	1.981402e+04	-1.756662e-239	-3.775640e+249	2.455125e+09	-4.809510e+08	0.000000e+00	-9.423441e+03	-4.755028e+04	0.000000e+00
579420.00	-1.922819e+09	3.805441e+08	0.000000e+00	7.456162e+03	3.724068e+04	0.000000e+00	1.913440e+10	2.244000e+11	-3.645871e+255	1.981402e+04	-1.756844e-239	-3.775640e+249	2.454178e+09	-4.857052e+08	0.000000e+00	-9.516628e+03	-4.753192e+04	0.000000e+00
579480.00	-1.922070e+09	3.842674e+08	0.000000e+00	7.529146e+03	3.722614e+04	0.000000e+00	1.913638e+10	2.244000e+11	-3.646249e+255	1.981402e+04	-1.757026e-239	-3.775640e+249	2.453222e+09	-4.904575e+08	0.000000e+00	-9.609780e+03	-4.751337e+04	0.000000e+00
579540.00	-1.921313e+09	3.879894e+08	0.000000e+00	7.602102e+03	3.721147e+04	0.000000e+00	1.913836e+10	2.244000e+11	-3.646626e+255	1.981402e+04	-1.757208e-239	-3.775640e+249	2.452257e+09	-4.952079e+08	0.000000e+00	-9.702897e+03	-4.749464e+04	0.000000e+00
579600.00	-1.920550e+09	3.917098e+08	0.000000e+00	7.675029e+03	3.719665e+04	0.000000e+00	1.914035e+10	2.244000e+11	-3.647004e+255	1.981402e+04	-1.757390e-239	-3.775640e+249	2.451282e+09	-4.999565e+08	0.000000e+00	-9.795979e+03	-4.747573e+04	0.000000e+00
579660.00	-1.919779e+09	3.954288e+08	0.000000e+00	7.747929e+03	3.718170e+04	0.000000e+00	1.914233e+10	2.244000e+11	-3.647382e+255	1.981402e+04	-1.757572e-239	-3.775640e+249	2.450298e+09	-5.047032e+08	0.000000e+00	-9.889024e+03	-4.745664e+04	0.000000e+00
